game_user_id,install_id,install_time,campaign_id,adset_id,creative_id,channel,country,os,device_model,device_tier,consent_tracking,consent_marketing
player_0174,inst_836769,2025-01-30T10:00:00.000Z,l2m_video_tw,mmorpg_gamers,guild_war_cg,meta_ads,JP,ios,iPad Pro 12.9,mid,true,true
player_0175,inst_540720,2024-10-04T10:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gacha_reveal,influencer,JP,ios,iPad Pro 12.9,mid,true,false
player_0176,inst_597606,2025-01-15T23:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gameplay_boss,organic,RU,ios,iPhone 13,high,true,true
player_0177,inst_867678,2024-10-07T14:00:00.000Z,l2m_brand_global,new_installer_ret,cinematic_trailer,meta_ads,TH,ios,iPad Pro 12.9,low,true,false
player_0178,inst_474710,2024-12-31T23:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gacha_reveal,organic,BR,ios,iPhone 13,high,false,true
player_0179,inst_608179,2024-12-09T18:00:00.000Z,l2m_brand_global,high_spender_lal,cinematic_trailer,google_uac,RU,ios,iPhone 14,mid,false,true
player_0180,inst_125377,2024-10-30T04:00:00.000Z,l2m_brand_global,new_installer_ret,cinematic_trailer,meta_ads,KR,ios,iPhone 13,low,false,false
player_0181,inst_477772,2024-11-08T23:00:00.000Z,l2m_video_tw,new_installer_ret,gameplay_boss,meta_ads,US,android,OPPO Find X7,mid,true,true
player_0182,inst_789409,2024-10-03T22:00:00.000Z,l2m_broad_sea,high_spender_lal,cinematic_trailer,google_uac,RU,android,OPPO Find X7,low,true,true
player_0183,inst_164884,2024-11-22T21:00:00.000Z,l2m_video_tw,rpg_interest,guild_war_cg,influencer,TH,ios,iPhone 13,high,true,true
player_0184,inst_335643,2024-12-03T18:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gacha_reveal,google_uac,KR,android,Samsung Galaxy S24,low,true,true
player_0185,inst_238908,2025-01-12T15:00:00.000Z,l2m_launch_kr,rpg_interest,gacha_reveal,meta_ads,TH,ios,iPhone 14,high,true,true
player_0186,inst_558870,2025-01-01T10:00:00.000Z,l2m_launch_kr,new_installer_ret,gameplay_boss,unity_ads,RU,android,Xiaomi 14,low,true,true
player_0187,inst_420868,2024-12-22T11:00:00.000Z,l2m_launch_kr,broad_male_25_44,gacha_reveal,tiktok,US,android,OPPO Find X7,mid,false,true
player_0188,inst_150438,2025-01-10T16:00:00.000Z,l2m_brand_global,new_installer_ret,cinematic_trailer,meta_ads,US,ios,iPad Pro 12.9,low,true,false
player_0189,inst_318749,2024-11-03T03:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,meta_ads,TW,android,Xiaomi 14,mid,true,false
player_0190,inst_128953,2024-12-16T22:00:00.000Z,l2m_video_tw,high_spender_lal,guild_war_cg,organic,US,ios,iPhone 14,low,true,true
player_0191,inst_742059,2024-11-30T15:00:00.000Z,l2m_launch_kr,high_spender_lal,guild_war_cg,organic,BR,ios,iPhone 14,mid,true,true
player_0192,inst_272746,2024-10-04T06:00:00.000Z,l2m_brand_global,broad_male_25_44,guild_war_cg,tiktok,KR,android,Samsung Galaxy S24,low,true,false
player_0193,inst_170149,2025-01-28T16:00:00.000Z,l2m_launch_kr,rpg_interest,pvp_highlight,unity_ads,US,ios,iPhone 13,low,false,true
player_0194,inst_554072,2024-12-19T11:00:00.000Z,l2m_lookalike_jp,new_installer_ret,guild_war_cg,meta_ads,TW,android,Pixel 8,low,true,true
player_0195,inst_877222,2024-10-02T10:00:00.000Z,l2m_retarget_us,rpg_interest,cinematic_trailer,unity_ads,BR,android,OnePlus 12,mid,true,false
player_0196,inst_856140,2025-01-22T01:00:00.000Z,l2m_lookalike_jp,rpg_interest,guild_war_cg,tiktok,BR,android,Samsung Galaxy S24,high,true,true
player_0197,inst_923807,2025-01-13T04:00:00.000Z,l2m_launch_kr,new_installer_ret,gacha_reveal,influencer,DE,android,Samsung Galaxy S24,low,true,true
player_0198,inst_286590,2024-12-16T17:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gacha_reveal,influencer,DE,android,Samsung Galaxy S24,mid,true,true
player_0199,inst_784255,2024-12-25T05:00:00.000Z,l2m_launch_kr,rpg_interest,guild_war_cg,influencer,BR,ios,iPhone 15 Pro,low,true,false
player_0200,inst_554707,2024-10-06T05:00:00.000Z,l2m_broad_sea,mmorpg_gamers,guild_war_cg,influencer,TW,android,OnePlus 12,low,true,true
player_0201,inst_176216,2024-10-23T00:00:00.000Z,l2m_retarget_us,mmorpg_gamers,cinematic_trailer,meta_ads,TW,ios,iPad Pro 12.9,low,false,true
player_0202,inst_812044,2024-10-08T05:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,influencer,US,ios,iPhone 14,mid,true,false
player_0203,inst_474833,2025-01-14T17:00:00.000Z,l2m_video_tw,broad_male_25_44,pvp_highlight,unity_ads,US,ios,iPhone 14,high,false,true
player_0204,inst_636878,2025-01-22T12:00:00.000Z,l2m_brand_global,high_spender_lal,gameplay_boss,meta_ads,TW,android,OnePlus 12,mid,true,true
player_0205,inst_520129,2024-11-30T02:00:00.000Z,l2m_video_tw,broad_male_25_44,pvp_highlight,unity_ads,JP,ios,iPhone 15 Pro,mid,true,true
player_0206,inst_998859,2024-10-14T03:00:00.000Z,l2m_video_tw,mmorpg_gamers,guild_war_cg,influencer,JP,android,OnePlus 12,mid,true,false
player_0207,inst_613985,2024-12-29T01:00:00.000Z,l2m_broad_sea,mmorpg_gamers,pvp_highlight,google_uac,RU,ios,iPhone 13,low,true,true
player_0208,inst_285247,2024-10-01T14:00:00.000Z,l2m_broad_sea,high_spender_lal,pvp_highlight,influencer,TH,ios,iPhone 13,low,true,true
player_0209,inst_623765,2025-01-06T02:00:00.000Z,l2m_launch_kr,broad_male_25_44,guild_war_cg,google_uac,BR,ios,iPhone 13,mid,false,true
player_0210,inst_311178,2024-12-22T18:00:00.000Z,l2m_lookalike_jp,high_spender_lal,guild_war_cg,google_uac,BR,ios,iPhone 14,low,true,true
player_0211,inst_458566,2025-01-18T19:00:00.000Z,l2m_launch_kr,new_installer_ret,pvp_highlight,tiktok,DE,android,Samsung Galaxy S24,mid,true,false
player_0212,inst_207486,2024-10-13T04:00:00.000Z,l2m_retarget_us,rpg_interest,pvp_highlight,organic,US,android,Pixel 8,mid,true,true
player_0213,inst_703327,2024-10-10T13:00:00.000Z,l2m_video_tw,mmorpg_gamers,gameplay_boss,influencer,US,ios,iPhone 13,high,false,false
player_0214,inst_607288,2025-01-17T15:00:00.000Z,l2m_broad_sea,new_installer_ret,gacha_reveal,unity_ads,RU,android,Xiaomi 14,mid,true,true
player_0215,inst_470940,2024-10-31T11:00:00.000Z,l2m_launch_kr,high_spender_lal,guild_war_cg,unity_ads,TH,android,OnePlus 12,mid,true,true
player_0216,inst_369724,2025-01-14T08:00:00.000Z,l2m_brand_global,rpg_interest,gacha_reveal,organic,KR,android,OnePlus 12,high,true,true
player_0217,inst_591382,2025-01-27T08:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,organic,JP,android,OPPO Find X7,mid,true,true
player_0218,inst_183360,2025-01-01T06:00:00.000Z,l2m_video_tw,high_spender_lal,gacha_reveal,unity_ads,BR,ios,iPad Pro 12.9,low,true,true
player_0219,inst_943025,2024-12-04T01:00:00.000Z,l2m_launch_kr,high_spender_lal,gameplay_boss,tiktok,TW,ios,iPhone 14,mid,false,false
player_0220,inst_142423,2024-12-03T17:00:00.000Z,l2m_retarget_us,high_spender_lal,pvp_highlight,tiktok,RU,ios,iPhone 15 Pro,low,true,true
player_0221,inst_587262,2025-01-03T06:00:00.000Z,l2m_broad_sea,rpg_interest,guild_war_cg,influencer,BR,ios,iPhone 14,mid,true,true
player_0222,inst_789462,2024-12-23T09:00:00.000Z,l2m_retarget_us,mmorpg_gamers,pvp_highlight,meta_ads,US,android,OPPO Find X7,mid,true,false
player_0223,inst_665873,2024-12-13T02:00:00.000Z,l2m_broad_sea,rpg_interest,guild_war_cg,organic,JP,ios,iPhone 15 Pro,mid,true,true
player_0224,inst_670649,2024-12-12T21:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,guild_war_cg,google_uac,TW,android,OPPO Find X7,mid,true,true
player_0225,inst_454390,2024-10-23T10:00:00.000Z,l2m_launch_kr,new_installer_ret,cinematic_trailer,organic,RU,android,OnePlus 12,low,true,false
player_0226,inst_735230,2024-11-10T03:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gacha_reveal,organic,DE,android,OPPO Find X7,low,true,true
player_0227,inst_374566,2024-12-16T01:00:00.000Z,l2m_broad_sea,new_installer_ret,cinematic_trailer,organic,US,ios,iPad Pro 12.9,mid,true,false
player_0228,inst_951166,2024-10-07T08:00:00.000Z,l2m_launch_kr,mmorpg_gamers,guild_war_cg,organic,DE,ios,iPhone 13,mid,true,false
player_0229,inst_403837,2025-01-11T13:00:00.000Z,l2m_launch_kr,rpg_interest,guild_war_cg,google_uac,TH,ios,iPhone 14,low,true,true
player_0230,inst_133381,2024-10-12T19:00:00.000Z,l2m_broad_sea,broad_male_25_44,guild_war_cg,organic,KR,android,OPPO Find X7,high,true,false
player_0231,inst_134156,2024-12-13T16:00:00.000Z,l2m_brand_global,new_installer_ret,guild_war_cg,organic,TW,ios,iPhone 15 Pro,high,true,true
player_0232,inst_792138,2024-10-25T14:00:00.000Z,l2m_retarget_us,broad_male_25_44,pvp_highlight,influencer,JP,android,OPPO Find X7,mid,true,false
player_0233,inst_771951,2024-12-21T08:00:00.000Z,l2m_retarget_us,rpg_interest,cinematic_trailer,influencer,BR,android,Samsung Galaxy S24,low,false,true
player_0234,inst_853455,2024-10-11T01:00:00.000Z,l2m_broad_sea,mmorpg_gamers,pvp_highlight,tiktok,RU,android,OPPO Find X7,mid,true,true
player_0235,inst_260145,2024-10-14T17:00:00.000Z,l2m_lookalike_jp,rpg_interest,pvp_highlight,tiktok,BR,android,Samsung Galaxy S24,mid,false,true
player_0236,inst_718102,2024-10-08T17:00:00.000Z,l2m_video_tw,rpg_interest,pvp_highlight,organic,BR,ios,iPhone 13,mid,true,true
player_0237,inst_891139,2025-01-14T19:00:00.000Z,l2m_launch_kr,new_installer_ret,gacha_reveal,tiktok,TW,ios,iPhone 13,high,true,true
player_0238,inst_356351,2024-11-01T14:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,google_uac,BR,android,Samsung Galaxy S24,high,true,true
player_0239,inst_883311,2024-11-30T11:00:00.000Z,l2m_brand_global,broad_male_25_44,gameplay_boss,organic,RU,android,Samsung Galaxy S24,mid,true,true
player_0240,inst_797929,2025-01-10T22:00:00.000Z,l2m_broad_sea,high_spender_lal,gameplay_boss,tiktok,DE,ios,iPhone 13,low,true,true
player_0241,inst_217974,2025-01-12T01:00:00.000Z,l2m_launch_kr,rpg_interest,gameplay_boss,tiktok,US,ios,iPhone 15 Pro,low,false,true
player_0242,inst_231081,2024-11-23T07:00:00.000Z,l2m_brand_global,broad_male_25_44,gacha_reveal,google_uac,US,android,Pixel 8,low,true,true
player_0243,inst_191038,2024-12-07T05:00:00.000Z,l2m_launch_kr,broad_male_25_44,gacha_reveal,google_uac,KR,android,OPPO Find X7,low,true,true
player_0244,inst_701541,2024-11-28T03:00:00.000Z,l2m_broad_sea,new_installer_ret,gameplay_boss,tiktok,RU,ios,iPhone 15 Pro,low,true,false
player_0245,inst_504262,2024-11-26T16:00:00.000Z,l2m_broad_sea,new_installer_ret,cinematic_trailer,meta_ads,RU,android,OnePlus 12,mid,true,true
player_0246,inst_581481,2025-01-26T04:00:00.000Z,l2m_broad_sea,high_spender_lal,pvp_highlight,google_uac,TW,ios,iPhone 15 Pro,high,true,true
player_0247,inst_255529,2024-11-19T07:00:00.000Z,l2m_broad_sea,new_installer_ret,gameplay_boss,google_uac,JP,ios,iPhone 15 Pro,mid,true,true
player_0248,inst_888604,2024-12-23T12:00:00.000Z,l2m_video_tw,new_installer_ret,guild_war_cg,unity_ads,DE,ios,iPhone 13,mid,false,true
player_0249,inst_637281,2024-11-02T12:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gameplay_boss,unity_ads,BR,ios,iPhone 13,high,true,true
player_0250,inst_333358,2024-12-02T00:00:00.000Z,l2m_brand_global,rpg_interest,guild_war_cg,google_uac,TH,ios,iPad Pro 12.9,high,true,true
player_0251,inst_426609,2025-01-02T23:00:00.000Z,l2m_retarget_us,broad_male_25_44,cinematic_trailer,google_uac,US,ios,iPhone 15 Pro,mid,true,true
player_0252,inst_288441,2024-12-05T13:00:00.000Z,l2m_launch_kr,high_spender_lal,gameplay_boss,tiktok,BR,android,OnePlus 12,low,true,true
player_0253,inst_551935,2024-12-25T07:00:00.000Z,l2m_lookalike_jp,rpg_interest,gacha_reveal,tiktok,DE,ios,iPhone 13,mid,true,false
player_0254,inst_855174,2025-01-23T14:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,meta_ads,JP,ios,iPhone 14,low,true,true
player_0255,inst_452509,2024-10-23T18:00:00.000Z,l2m_brand_global,broad_male_25_44,cinematic_trailer,influencer,TH,ios,iPhone 15 Pro,low,true,true
player_0256,inst_963366,2024-10-11T11:00:00.000Z,l2m_brand_global,rpg_interest,guild_war_cg,meta_ads,JP,android,OPPO Find X7,mid,false,true
player_0257,inst_876731,2025-01-18T15:00:00.000Z,l2m_launch_kr,high_spender_lal,gacha_reveal,organic,RU,ios,iPhone 15 Pro,high,true,true
player_0258,inst_122448,2024-11-29T21:00:00.000Z,l2m_retarget_us,broad_male_25_44,gameplay_boss,meta_ads,US,android,OPPO Find X7,mid,false,true
player_0259,inst_529495,2024-10-30T06:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,cinematic_trailer,google_uac,KR,android,Pixel 8,high,true,true
player_0260,inst_916624,2024-10-01T19:00:00.000Z,l2m_launch_kr,rpg_interest,cinematic_trailer,influencer,RU,android,Samsung Galaxy S24,mid,true,false
player_0261,inst_165223,2024-12-20T06:00:00.000Z,l2m_launch_kr,new_installer_ret,cinematic_trailer,organic,TW,android,Pixel 8,high,false,true
player_0262,inst_843504,2024-10-21T22:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,cinematic_trailer,tiktok,BR,android,Xiaomi 14,mid,true,true
player_0263,inst_947359,2024-10-04T04:00:00.000Z,l2m_brand_global,rpg_interest,cinematic_trailer,organic,JP,android,OPPO Find X7,low,true,false
player_0264,inst_687961,2025-01-09T18:00:00.000Z,l2m_brand_global,high_spender_lal,gacha_reveal,meta_ads,TH,ios,iPhone 15 Pro,low,true,true
player_0265,inst_178048,2024-12-17T20:00:00.000Z,l2m_lookalike_jp,new_installer_ret,pvp_highlight,organic,BR,android,Samsung Galaxy S24,high,true,false
player_0266,inst_751416,2025-01-21T02:00:00.000Z,l2m_brand_global,rpg_interest,gacha_reveal,influencer,BR,ios,iPhone 13,low,true,false
player_0267,inst_400670,2024-10-29T13:00:00.000Z,l2m_brand_global,mmorpg_gamers,gacha_reveal,tiktok,RU,ios,iPhone 14,mid,true,false
player_0268,inst_133676,2024-11-06T07:00:00.000Z,l2m_brand_global,broad_male_25_44,gacha_reveal,google_uac,DE,ios,iPhone 14,low,true,false
player_0269,inst_433716,2024-10-23T16:00:00.000Z,l2m_brand_global,broad_male_25_44,pvp_highlight,influencer,DE,ios,iPad Pro 12.9,low,true,true
player_0270,inst_954598,2024-11-12T15:00:00.000Z,l2m_launch_kr,high_spender_lal,gacha_reveal,meta_ads,RU,ios,iPhone 14,mid,false,true
player_0271,inst_678317,2024-10-09T02:00:00.000Z,l2m_video_tw,new_installer_ret,pvp_highlight,influencer,KR,android,Xiaomi 14,mid,true,true
player_0272,inst_949237,2024-10-13T18:00:00.000Z,l2m_launch_kr,high_spender_lal,pvp_highlight,influencer,TW,android,OnePlus 12,low,true,true
player_0273,inst_216380,2024-12-24T03:00:00.000Z,l2m_broad_sea,new_installer_ret,gameplay_boss,google_uac,US,android,Samsung Galaxy S24,mid,true,true
player_0274,inst_446715,2024-10-13T20:00:00.000Z,l2m_video_tw,rpg_interest,guild_war_cg,unity_ads,TH,ios,iPad Pro 12.9,high,true,false
player_0275,inst_420249,2024-10-14T13:00:00.000Z,l2m_broad_sea,rpg_interest,cinematic_trailer,influencer,JP,android,OPPO Find X7,high,true,true
player_0276,inst_251029,2024-10-09T15:00:00.000Z,l2m_broad_sea,high_spender_lal,gacha_reveal,meta_ads,DE,android,Xiaomi 14,low,true,true
player_0277,inst_942400,2025-01-19T12:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gameplay_boss,influencer,DE,ios,iPhone 15 Pro,low,true,true
player_0278,inst_445775,2024-12-20T05:00:00.000Z,l2m_retarget_us,high_spender_lal,cinematic_trailer,organic,KR,android,OnePlus 12,high,true,false
player_0279,inst_936448,2024-10-18T05:00:00.000Z,l2m_retarget_us,broad_male_25_44,pvp_highlight,meta_ads,US,android,OnePlus 12,high,true,true
player_0280,inst_506755,2024-12-20T14:00:00.000Z,l2m_brand_global,mmorpg_gamers,pvp_highlight,google_uac,US,ios,iPad Pro 12.9,high,false,true
player_0281,inst_330916,2025-01-13T01:00:00.000Z,l2m_retarget_us,new_installer_ret,gacha_reveal,organic,TW,android,OnePlus 12,high,true,true
player_0282,inst_898097,2024-11-02T21:00:00.000Z,l2m_launch_kr,rpg_interest,guild_war_cg,google_uac,TW,ios,iPhone 14,mid,true,true
player_0283,inst_119178,2024-10-21T02:00:00.000Z,l2m_launch_kr,broad_male_25_44,cinematic_trailer,influencer,KR,android,OnePlus 12,high,true,true
player_0284,inst_389873,2024-12-29T09:00:00.000Z,l2m_retarget_us,broad_male_25_44,gameplay_boss,unity_ads,JP,android,OPPO Find X7,mid,false,true
player_0285,inst_224113,2024-11-06T04:00:00.000Z,l2m_video_tw,new_installer_ret,gameplay_boss,organic,RU,ios,iPhone 14,high,true,true
player_0286,inst_791202,2025-01-17T19:00:00.000Z,l2m_video_tw,rpg_interest,gameplay_boss,meta_ads,KR,ios,iPad Pro 12.9,high,false,true
player_0287,inst_876442,2025-01-13T04:00:00.000Z,l2m_lookalike_jp,high_spender_lal,pvp_highlight,unity_ads,KR,android,OPPO Find X7,low,true,true
player_0288,inst_608071,2025-01-21T19:00:00.000Z,l2m_brand_global,mmorpg_gamers,pvp_highlight,meta_ads,TH,android,Xiaomi 14,mid,true,true
player_0289,inst_523917,2025-01-11T13:00:00.000Z,l2m_broad_sea,broad_male_25_44,pvp_highlight,meta_ads,TH,ios,iPhone 13,high,true,true
player_0290,inst_326816,2024-10-29T10:00:00.000Z,l2m_video_tw,new_installer_ret,gacha_reveal,organic,JP,android,OnePlus 12,high,true,true
player_0291,inst_930341,2024-10-16T02:00:00.000Z,l2m_retarget_us,mmorpg_gamers,pvp_highlight,unity_ads,DE,ios,iPhone 13,mid,true,true
player_0292,inst_435359,2024-10-16T01:00:00.000Z,l2m_lookalike_jp,new_installer_ret,pvp_highlight,unity_ads,BR,android,Xiaomi 14,mid,true,true
player_0293,inst_690540,2024-10-31T13:00:00.000Z,l2m_launch_kr,rpg_interest,gacha_reveal,organic,JP,ios,iPhone 15 Pro,mid,true,true
player_0294,inst_200181,2025-01-25T14:00:00.000Z,l2m_video_tw,broad_male_25_44,gacha_reveal,organic,TW,android,Xiaomi 14,mid,true,false
player_0295,inst_144487,2024-11-26T16:00:00.000Z,l2m_video_tw,new_installer_ret,pvp_highlight,unity_ads,KR,android,Pixel 8,mid,true,true
player_0296,inst_179158,2024-12-23T15:00:00.000Z,l2m_retarget_us,broad_male_25_44,guild_war_cg,tiktok,RU,android,OnePlus 12,high,true,true
player_0297,inst_515818,2024-11-30T11:00:00.000Z,l2m_retarget_us,high_spender_lal,gameplay_boss,influencer,US,ios,iPhone 14,high,true,true
player_0298,inst_270328,2024-12-12T00:00:00.000Z,l2m_video_tw,broad_male_25_44,pvp_highlight,tiktok,JP,ios,iPhone 14,high,true,true
player_0299,inst_308601,2024-12-31T14:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gacha_reveal,organic,DE,android,Xiaomi 14,low,true,false
player_0300,inst_957257,2025-01-23T18:00:00.000Z,l2m_video_tw,new_installer_ret,gacha_reveal,tiktok,JP,ios,iPad Pro 12.9,high,true,false
player_0301,inst_290895,2024-11-24T07:00:00.000Z,l2m_brand_global,broad_male_25_44,cinematic_trailer,unity_ads,JP,android,OnePlus 12,low,false,true
player_0302,inst_110945,2024-12-30T10:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gameplay_boss,meta_ads,BR,android,OPPO Find X7,mid,true,true
player_0303,inst_957509,2024-12-02T17:00:00.000Z,l2m_lookalike_jp,high_spender_lal,cinematic_trailer,google_uac,TH,ios,iPhone 14,low,true,true
player_0304,inst_678473,2024-12-22T00:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gameplay_boss,tiktok,JP,ios,iPhone 15 Pro,high,true,true
player_0305,inst_730930,2024-12-02T00:00:00.000Z,l2m_retarget_us,broad_male_25_44,cinematic_trailer,tiktok,TW,android,Pixel 8,high,true,false
player_0306,inst_522222,2025-01-04T11:00:00.000Z,l2m_video_tw,rpg_interest,gacha_reveal,organic,TW,ios,iPhone 14,low,true,true
player_0307,inst_530133,2024-10-13T15:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,organic,KR,ios,iPhone 13,mid,true,true
player_0308,inst_533971,2024-11-14T04:00:00.000Z,l2m_retarget_us,broad_male_25_44,pvp_highlight,unity_ads,RU,android,OPPO Find X7,high,false,true
player_0309,inst_273408,2024-12-24T02:00:00.000Z,l2m_retarget_us,broad_male_25_44,guild_war_cg,influencer,TH,android,Pixel 8,low,true,true
player_0310,inst_713600,2024-10-21T06:00:00.000Z,l2m_lookalike_jp,rpg_interest,gameplay_boss,google_uac,TW,ios,iPhone 14,low,false,true
player_0311,inst_658220,2024-11-26T04:00:00.000Z,l2m_broad_sea,mmorpg_gamers,guild_war_cg,organic,KR,ios,iPhone 13,low,true,true
player_0312,inst_767478,2024-12-27T07:00:00.000Z,l2m_video_tw,mmorpg_gamers,cinematic_trailer,google_uac,TH,android,Xiaomi 14,mid,true,false
player_0313,inst_573717,2024-10-11T16:00:00.000Z,l2m_broad_sea,rpg_interest,cinematic_trailer,tiktok,RU,ios,iPhone 13,low,true,false
player_0314,inst_457864,2025-01-05T06:00:00.000Z,l2m_brand_global,broad_male_25_44,gacha_reveal,unity_ads,TH,android,OnePlus 12,low,true,false
player_0315,inst_153655,2024-11-18T17:00:00.000Z,l2m_brand_global,broad_male_25_44,pvp_highlight,google_uac,JP,android,OPPO Find X7,high,true,true
player_0316,inst_556040,2024-10-14T19:00:00.000Z,l2m_retarget_us,high_spender_lal,pvp_highlight,google_uac,RU,android,OPPO Find X7,low,true,true
player_0317,inst_302858,2024-11-04T19:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,tiktok,JP,android,OPPO Find X7,mid,false,false
player_0318,inst_121185,2024-12-04T11:00:00.000Z,l2m_lookalike_jp,high_spender_lal,cinematic_trailer,google_uac,TW,android,OnePlus 12,low,true,true
player_0319,inst_271914,2024-12-21T23:00:00.000Z,l2m_broad_sea,rpg_interest,pvp_highlight,tiktok,JP,android,Pixel 8,high,true,true
player_0320,inst_533665,2024-12-17T05:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,google_uac,KR,ios,iPhone 14,high,true,true
player_0321,inst_645627,2024-12-01T03:00:00.000Z,l2m_retarget_us,high_spender_lal,gacha_reveal,meta_ads,TH,ios,iPhone 13,mid,true,true
player_0322,inst_252867,2025-01-12T01:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,unity_ads,TW,ios,iPhone 14,low,true,true
player_0323,inst_224910,2025-01-17T04:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gacha_reveal,influencer,JP,ios,iPhone 13,high,true,false
